entity_id,type,debit,credit,amount,currency,fee,tax,settlement_id,settlement_utr,created_at,settled_at,payment_id,order_id,method,description
pay_TU8QWWRNYV1291,payment,0,108491,111112,INR,2222,399,setl_33EEFSY6181280,4948253709e223,2026-07-15,2026-07-17,pay_TU8QWWRNYV1291,order_J6XF7X9EST1290,card,Payment captured
pay_D37G630WHJ1296,payment,0,2006319,2054812,INR,41096,7397,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_D37G630WHJ1296,order_ENS75T82NT1295,upi,Payment captured
pay_RQQTYRKBWQ1299,payment,0,13202219,13521321,INR,270426,48676,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_RQQTYRKBWQ1299,order_3PCDAHXTU31298,card,Payment captured
pay_304PQGF2441302,payment,0,696578,713414,INR,14268,2568,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_304PQGF2441302,order_R5LMQTGARV1301,netbanking,Payment captured
pay_PWY1TRUQ061305,payment,0,139580,142953,INR,2859,514,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_PWY1TRUQ061305,order_04PZKE0L1P1304,wallet,Payment captured
pay_LLQ99NC0ZD1308,payment,0,123652,126639,INR,2532,455,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_LLQ99NC0ZD1308,order_3F3SYQTZS61307,card,Payment captured
pay_FDMU63LRBN1311,payment,0,229406,234950,INR,4699,845,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_FDMU63LRBN1311,order_3TMQ2VL9EQ1310,emi,Payment captured
pay_JLD6KJRZT51314,payment,0,5976804,6121265,INR,122425,22036,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_JLD6KJRZT51314,order_AWLT8B88D11313,upi,Payment captured
pay_2L87JCPEZV1317,payment,0,145042,148546,INR,2970,534,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_2L87JCPEZV1317,order_711959Y1S91316,upi,Payment captured
pay_S7155ZP5J21320,payment,0,208053,213080,INR,4261,766,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_S7155ZP5J21320,order_K4JV1RKBQ41319,wallet,Payment captured
pay_8LAGKTDB8P1323,payment,0,84905,86957,INR,1739,313,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_8LAGKTDB8P1323,order_Y86C6EYXNV1322,netbanking,Payment captured
pay_X4TKKNF0T11326,payment,0,141996,145427,INR,2908,523,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_X4TKKNF0T11326,order_H4738C8EK01325,card,Payment captured
pay_5L7HF5XZ6S1329,payment,0,155099,158846,INR,3176,571,setl_M7ZR16T5XK1294,5604420757d485,2026-07-16,2026-07-18,pay_5L7HF5XZ6S1329,order_SPAELCS6EQ1328,wallet,Payment captured
pay_XZHVR771P11334,payment,0,1601458,1640165,INR,32803,5904,setl_QQR5KG8Z211332,6717516887c348,2026-07-17,2026-07-19,pay_XZHVR771P11334,order_EWD313K26B1333,upi,Payment captured
pay_CJUZYFCLVX1337,payment,0,213459,218617,INR,4372,786,setl_QQR5KG8Z211332,6717516887c348,2026-07-17,2026-07-19,pay_CJUZYFCLVX1337,order_AK37FKDA6M1336,netbanking,Payment captured
pay_7QUC1XL64Y1340,payment,0,1504301,1540660,INR,30813,5546,setl_QQR5KG8Z211332,6717516887c348,2026-07-17,2026-07-19,pay_7QUC1XL64Y1340,order_9EUJE5SL8G1339,wallet,Payment captured
pay_UXWR632HVP1343,payment,0,49397,50589,INR,1011,181,setl_QQR5KG8Z211332,6717516887c348,2026-07-17,2026-07-19,pay_UXWR632HVP1343,order_CFDHKG4JKE1342,netbanking,Payment captured
pay_ALS2F7XKCJ1346,payment,0,217637,222896,INR,4457,802,setl_QQR5KG8Z211332,6717516887c348,2026-07-17,2026-07-19,pay_ALS2F7XKCJ1346,order_751W4JW3WM1345,netbanking,Payment captured
pay_T919N3C5U51349,payment,0,1007926,1032287,INR,20645,3716,setl_QQR5KG8Z211332,6717516887c348,2026-07-17,2026-07-19,pay_T919N3C5U51349,order_XAG68NPKX81348,netbanking,Payment captured
pay_US2L3PLZGU1355,payment,0,185019,189490,INR,3789,682,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_US2L3PLZGU1355,order_3FXR6BGJSL1354,upi,Payment captured
pay_YM0NSBFELK1358,payment,0,935246,957851,INR,19157,3448,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_YM0NSBFELK1358,order_H858H6TFYF1357,upi,Payment captured
pay_WZNCC4NAYB1361,payment,0,1832801,1877100,INR,37542,6757,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_WZNCC4NAYB1361,order_1PLN6EQ7501360,emi,Payment captured
pay_UCGDVJS0KT1364,payment,0,1458128,1493371,INR,29867,5376,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_UCGDVJS0KT1364,order_J67XHCWRV31363,upi,Payment captured
pay_XWHMPFQDTV1367,payment,0,82654,84651,INR,1693,304,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_XWHMPFQDTV1367,order_WMFJ9GZHGS1366,netbanking,Payment captured
pay_SLRFXLMGB61370,payment,0,524408,537082,INR,10741,1933,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_SLRFXLMGB61370,order_EGAG6C6Z1G1369,wallet,Payment captured
pay_UTRH2S7AH11373,payment,0,24863,25463,INR,509,91,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_UTRH2S7AH11373,order_3P0N9UYJ121372,upi,Payment captured
pay_GXP4KKHZW21376,payment,0,1644839,1684594,INR,33691,6064,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_GXP4KKHZW21376,order_1JPTHAPHA21375,card,Payment captured
pay_9UP2HUKUTM1379,payment,0,79772,81700,INR,1634,294,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_9UP2HUKUTM1379,order_3DSA35LDD51378,card,Payment captured
pay_70Q8KHTZ9S1382,payment,0,808467,828007,INR,16560,2980,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_70Q8KHTZ9S1382,order_60TL6Q4JBR1381,netbanking,Payment captured
pay_A6NMGV3STN1385,payment,0,1795688,1839089,INR,36781,6620,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_A6NMGV3STN1385,order_9M79AKBW2X1384,netbanking,Payment captured
pay_CP52EG4JQP1388,payment,0,71395,73120,INR,1462,263,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_CP52EG4JQP1388,order_X7Q3BEGJQ21387,card,Payment captured
pay_P2XGF8QTA31391,payment,0,70253,71951,INR,1439,259,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_P2XGF8QTA31391,order_HFSRC6TLA71390,card,Payment captured
pay_JCHPZV3KEL1394,payment,0,21237,21750,INR,435,78,setl_2B8VD7PUHR1353,8411916248f658,2026-07-18,2026-07-20,pay_JCHPZV3KEL1394,order_MNPNJU5D4Q1393,card,Payment captured
pay_JD9MQJRD8E1399,payment,0,85311,87372,INR,1747,314,setl_4LP43M4TWS1397,3603958409x917,2026-07-19,2026-07-21,pay_JD9MQJRD8E1399,order_05FHJDQH611398,upi,Payment captured
pay_W5LTXBCABB1402,payment,0,227294,232786,INR,4655,837,setl_4LP43M4TWS1397,3603958409x917,2026-07-19,2026-07-21,pay_W5LTXBCABB1402,order_PJQF9K4E3F1401,emi,Payment captured
pay_LFK6U79EKM1405,payment,0,361323,370056,INR,7401,1332,setl_4LP43M4TWS1397,3603958409x917,2026-07-19,2026-07-21,pay_LFK6U79EKM1405,order_BKYW0H8UUS1404,upi,Payment captured
pay_9K10HR2KT81408,payment,0,22171,22706,INR,454,81,setl_4LP43M4TWS1397,3603958409x917,2026-07-19,2026-07-21,pay_9K10HR2KT81408,order_ASR0YXFZ9T1407,wallet,Payment captured
pay_1TRKEK1UL91413,payment,0,12498695,12800792,INR,256015,46082,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_1TRKEK1UL91413,order_M67R9N0N9E1412,wallet,Payment captured
pay_UCM1QZXMUN1416,payment,0,88907,91055,INR,1821,327,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_UCM1QZXMUN1416,order_SF5C0U0LYZ1415,emi,Payment captured
pay_5DXCUDURPP1419,payment,0,2321247,2377352,INR,47547,8558,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_5DXCUDURPP1419,order_QGZR89MTXJ1418,upi,Payment captured
pay_PJ1WQC2CEF1422,payment,0,191731,196364,INR,3927,706,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_PJ1WQC2CEF1422,order_595HDNRFN71421,upi,Payment captured
pay_0X67SUH2AP1425,payment,0,5371630,5501464,INR,110029,19805,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_0X67SUH2AP1425,order_BBGX2HJ9AR1424,emi,Payment captured
pay_NLLP8KER4T1428,payment,0,147686,151255,INR,3025,544,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_NLLP8KER4T1428,order_UQQ196XBJ21427,emi,Payment captured
pay_9GHJ3BCND91431,payment,0,200904,205759,INR,4115,740,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_9GHJ3BCND91431,order_CZBXR7133C1430,netbanking,Payment captured
pay_3G773KP9SU1434,payment,0,5439612,5571088,INR,111421,20055,setl_EDTDH1S9H91411,4171860046i740,2026-07-20,2026-07-22,pay_3G773KP9SU1434,order_GMPSXYD38M1433,card,Payment captured
pay_0RKXGUB8VN1439,payment,0,583195,597290,INR,11945,2150,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_0RKXGUB8VN1439,order_120U5F9UKZ1438,wallet,Payment captured
pay_VQ9QWZR9JB1442,payment,0,291116,298152,INR,5963,1073,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_VQ9QWZR9JB1442,order_6K1H52B4MP1441,wallet,Payment captured
pay_A63GKN9WXH1445,payment,0,978640,1002294,INR,20045,3609,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_A63GKN9WXH1445,order_K3TF00Y2EP1444,upi,Payment captured
pay_H08NEFNXBD1448,payment,0,580420,594447,INR,11888,2139,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_H08NEFNXBD1448,order_6QAA8310ED1447,wallet,Payment captured
pay_B744U1LD4J1451,payment,0,55019,56349,INR,1126,204,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_B744U1LD4J1451,order_9N42KDZQTT1450,upi,Payment captured
pay_5QFJWYLNY11454,payment,0,11215125,11486196,INR,229723,41348,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_5QFJWYLNY11454,order_ESB19SENNN1453,upi,Payment captured
pay_NP4EUVSDLW1457,payment,0,65688,67275,INR,1345,242,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_NP4EUVSDLW1457,order_3R8WJ57Y0H1456,upi,Payment captured
pay_MEALF7MGNS1460,payment,0,62110,63610,INR,1272,228,setl_Z4BD8ZEUUM1437,5015629493w563,2026-07-21,2026-07-23,pay_MEALF7MGNS1460,order_SG16GK578L1459,upi,Payment captured
pay_KE9MEJW15C1465,payment,0,915509,937636,INR,18752,3375,setl_7R19KAZA0K1463,9952225854f284,2026-07-22,2026-07-24,pay_KE9MEJW15C1465,order_LF1ZAX4GS11464,emi,Payment captured
pay_UY485C4FYM1468,payment,0,714651,731923,INR,14638,2634,setl_7R19KAZA0K1463,9952225854f284,2026-07-22,2026-07-24,pay_UY485C4FYM1468,order_3S8UJVX8EF1467,wallet,Payment captured
pay_JW9N7CW9A11471,payment,0,1501413,1537702,INR,30754,5535,setl_7R19KAZA0K1463,9952225854f284,2026-07-22,2026-07-24,pay_JW9N7CW9A11471,order_E5770K387K1470,wallet,Payment captured
pay_151NJYUMRJ1474,payment,0,306829,314244,INR,6284,1131,setl_7R19KAZA0K1463,9952225854f284,2026-07-22,2026-07-24,pay_151NJYUMRJ1474,order_HLTMXZTSM91473,netbanking,Payment captured
pay_X9ZGQ8G1ZZ1477,payment,0,204578,209522,INR,4190,754,setl_7R19KAZA0K1463,9952225854f284,2026-07-22,2026-07-24,pay_X9ZGQ8G1ZZ1477,order_X6MX0LL1QQ1476,netbanking,Payment captured
pay_9XRTCFZP1V1480,payment,0,59364,60797,INR,1215,218,setl_7R19KAZA0K1463,9952225854f284,2026-07-22,2026-07-24,pay_9XRTCFZP1V1480,order_VH8EH66LDN1479,card,Payment captured
pay_BTKGUFCYM51483,payment,0,236471,242185,INR,4843,871,setl_7R19KAZA0K1463,9952225854f284,2026-07-22,2026-07-24,pay_BTKGUFCYM51483,order_P269GR34WC1482,netbanking,Payment captured
pay_F3XBJACCKV1488,payment,0,171476,175620,INR,3512,632,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_F3XBJACCKV1488,order_X3ZWUM8JVH1487,card,Payment captured
pay_99007K7Q341491,payment,0,96674,99010,INR,1980,356,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_99007K7Q341491,order_6C9P3MGUVU1490,netbanking,Payment captured
pay_AVFD0AF9R21494,payment,0,27480,28143,INR,562,101,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_AVFD0AF9R21494,order_9PMGJNEJNK1493,emi,Payment captured
pay_6J0KCWKF851497,payment,0,1606116,1644935,INR,32898,5921,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_6J0KCWKF851497,order_5MMY65WSZT1496,upi,Payment captured
pay_2LG3WEVRKR1500,payment,0,64715,66278,INR,1325,238,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_2LG3WEVRKR1500,order_N4PMBWMMKP1499,wallet,Payment captured
pay_7HM44AMM4E1503,payment,0,1192223,1221038,INR,24420,4395,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_7HM44AMM4E1503,order_7QL1URBXSS1502,netbanking,Payment captured
pay_NMCCS759881506,payment,0,152571,156258,INR,3125,562,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_NMCCS759881506,order_9RJKBGJZ1D1505,upi,Payment captured
pay_PFBKLYBFVN1509,payment,0,80856,82810,INR,1656,298,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_PFBKLYBFVN1509,order_VR0FWH5EYL1508,card,Payment captured
pay_H525JDHFHH1512,payment,0,1267655,1298293,INR,25965,4673,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_H525JDHFHH1512,order_FHK1DKKHPL1511,netbanking,Payment captured
pay_PAM5V9GKUM1515,payment,0,1327630,1359718,INR,27194,4894,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_PAM5V9GKUM1515,order_4RNPCUN30X1514,card,Payment captured
pay_YJ7BGQ5HKT1518,payment,0,83053,85060,INR,1701,306,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_YJ7BGQ5HKT1518,order_0JBNZY0EAP1517,netbanking,Payment captured
pay_Q7TDLD4F331521,payment,0,14118278,14459522,INR,289190,52054,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_Q7TDLD4F331521,order_KBK6D3HZL61520,netbanking,Payment captured
pay_74Z3VEZ4YZ1524,payment,0,4550846,4660840,INR,93216,16778,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_74Z3VEZ4YZ1524,order_AQUCRDHBZ11523,wallet,Payment captured
pay_41TF7L39CA1527,payment,0,20960,21466,INR,429,77,setl_W8244TVLJ71486,8327650795q445,2026-07-23,2026-07-25,pay_41TF7L39CA1527,order_DH8HCPB2QG1526,wallet,Payment captured
pay_BPHAXNN1L41532,payment,0,154318,158045,INR,3160,567,setl_XFDUZ9T7VN1530,8735350545f216,2026-07-24,2026-07-26,pay_BPHAXNN1L41532,order_3MY9Y433S71531,card,Payment captured
pay_BEHD475HSC1535,payment,0,1216747,1246154,INR,24923,4484,setl_XFDUZ9T7VN1530,8735350545f216,2026-07-24,2026-07-26,pay_BEHD475HSC1535,order_BCDT123GVX1534,card,Payment captured
pay_54H20UG20G1538,payment,0,165942,169954,INR,3399,613,setl_XFDUZ9T7VN1530,8735350545f216,2026-07-24,2026-07-26,pay_54H20UG20G1538,order_8CV7197QEN1537,card,Payment captured
pay_3JBP5D85LG1541,payment,0,1138710,1166232,INR,23324,4198,setl_XFDUZ9T7VN1530,8735350545f216,2026-07-24,2026-07-26,pay_3JBP5D85LG1541,order_MP8UH4AESL1540,emi,Payment captured
pay_BE1SVJLH4Y1544,payment,0,1463429,1498799,INR,29975,5395,setl_XFDUZ9T7VN1530,8735350545f216,2026-07-24,2026-07-26,pay_BE1SVJLH4Y1544,order_84KHF4B8U81543,upi,Payment captured
pay_1FFL87TL381547,payment,0,21652,22174,INR,443,79,setl_XFDUZ9T7VN1530,8735350545f216,2026-07-24,2026-07-26,pay_1FFL87TL381547,order_26W6FMN0FV1546,netbanking,Payment captured
pay_QX0YG51MUC1550,payment,0,3401511,3483726,INR,69674,12541,setl_XFDUZ9T7VN1530,8735350545f216,2026-07-24,2026-07-26,pay_QX0YG51MUC1550,order_3HY3C7RM7U1549,emi,Payment captured
pay_YLP2GQP62A1555,payment,0,157035,160829,INR,3216,578,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_YLP2GQP62A1555,order_E3BEFVEPHR1554,upi,Payment captured
pay_NUTB21E66E1558,payment,0,7855238,8045102,INR,160902,28962,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_NUTB21E66E1558,order_TV7KSHG3WC1557,upi,Payment captured
pay_14V80VFWXS1561,payment,0,115557,118348,INR,2366,425,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_14V80VFWXS1561,order_9GQWM10S3R1560,wallet,Payment captured
pay_2WR2JG8SWZ1564,payment,0,335199,343299,INR,6865,1235,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_2WR2JG8SWZ1564,order_YHE6F3DQ1P1563,emi,Payment captured
pay_3SLAVW3Z741567,payment,0,21686,22209,INR,444,79,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_3SLAVW3Z741567,order_U00T3372DW1566,card,Payment captured
pay_G1XYQDA3LM1570,payment,0,209885,214957,INR,4299,773,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_G1XYQDA3LM1570,order_ZS10JM2XUD1569,wallet,Payment captured
pay_8S90DAAG691573,payment,0,90551,92738,INR,1854,333,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_8S90DAAG691573,order_E0BGFMTGFZ1572,netbanking,Payment captured
pay_9SQ6XQ3Y0D1576,payment,0,193516,198192,INR,3963,713,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_9SQ6XQ3Y0D1576,order_2SL3EKHLDP1575,emi,Payment captured
pay_ZU5XKNEHJN1579,payment,0,720306,737715,INR,14754,2655,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_ZU5XKNEHJN1579,order_8WSZTDC3SV1578,netbanking,Payment captured
pay_ADE0RCSXNC1582,payment,0,1633474,1672955,INR,33459,6022,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_ADE0RCSXNC1582,order_L7LBN0LE6Y1581,upi,Payment captured
pay_3YMTSSZSS31585,payment,0,230615,236188,INR,4723,850,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_3YMTSSZSS31585,order_G8E1468U8E1584,card,Payment captured
pay_DVW6J6GT4J1588,payment,0,496645,508647,INR,10172,1830,setl_8QT18QC3JS1553,6992289064e870,2026-07-25,2026-07-27,pay_DVW6J6GT4J1588,order_K588S0398K1587,card,Payment captured
pay_860HAFUNZ01593,payment,0,10207,10453,INR,209,37,setl_PM98DPLKHC1591,4505613864a289,2026-07-26,2026-07-28,pay_860HAFUNZ01593,order_BE90530HCB1592,wallet,Payment captured
pay_B51MAZTX041596,payment,0,210091,215168,INR,4303,774,setl_PM98DPLKHC1591,4505613864a289,2026-07-26,2026-07-28,pay_B51MAZTX041596,order_JNWV2WGCAN1595,upi,Payment captured
pay_G1T6C9AZN31599,payment,0,175350,179587,INR,3591,646,setl_PM98DPLKHC1591,4505613864a289,2026-07-26,2026-07-28,pay_G1T6C9AZN31599,order_1ZVFFQUA4W1598,emi,Payment captured
pay_MZ5E50BRJB1602,payment,0,120612,123526,INR,2470,444,setl_PM98DPLKHC1591,4505613864a289,2026-07-26,2026-07-28,pay_MZ5E50BRJB1602,order_9H697EZBZ31601,upi,Payment captured
pay_75UFJ7U0ME1605,payment,0,256067,262256,INR,5245,944,setl_PM98DPLKHC1591,4505613864a289,2026-07-26,2026-07-28,pay_75UFJ7U0ME1605,order_ZJE5ZX8WH51604,card,Payment captured
pay_YUZ7CW38JA1608,payment,0,1221915,1251448,INR,25028,4505,setl_PM98DPLKHC1591,4505613864a289,2026-07-26,2026-07-28,pay_YUZ7CW38JA1608,order_X8E4DSZTJG1607,netbanking,Payment captured
pay_TADF799MLS1611,payment,0,23191,23751,INR,475,85,setl_PM98DPLKHC1591,4505613864a289,2026-07-26,2026-07-28,pay_TADF799MLS1611,order_5LPJT6M8LW1610,upi,Payment captured
pay_QK952P2YJS1616,payment,0,1459691,1494971,INR,29899,5381,setl_WM3FCZQ4DJ1614,1857316576b573,2026-07-27,2026-07-29,pay_QK952P2YJS1616,order_WAA6SF8VWU1615,emi,Payment captured
pay_E5UPZ4S9RX1619,payment,0,240463,246274,INR,4925,886,setl_WM3FCZQ4DJ1614,1857316576b573,2026-07-27,2026-07-29,pay_E5UPZ4S9RX1619,order_ECSXCKY1QM1618,card,Payment captured
pay_1JDXXD44TD1622,payment,0,692598,709337,INR,14186,2553,setl_WM3FCZQ4DJ1614,1857316576b573,2026-07-27,2026-07-29,pay_1JDXXD44TD1622,order_SV8NVMWQ0V1621,emi,Payment captured
pay_QGFG580GBK1625,payment,0,220743,226077,INR,4521,813,setl_WM3FCZQ4DJ1614,1857316576b573,2026-07-27,2026-07-29,pay_QGFG580GBK1625,order_ACXWGC7VBG1624,card,Payment captured
pay_AL2DFWHXPM1628,payment,0,78276,80167,INR,1603,288,setl_WM3FCZQ4DJ1614,1857316576b573,2026-07-27,2026-07-29,pay_AL2DFWHXPM1628,order_FMAFJM4WYD1627,wallet,Payment captured
pay_RZXKCZ0ECD1633,payment,0,1800970,1844500,INR,36890,6640,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_RZXKCZ0ECD1633,order_UEEVGQXMYY1632,wallet,Payment captured
pay_QBA1750LXW1636,payment,0,208877,213925,INR,4278,770,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_QBA1750LXW1636,order_R68TJPNUVZ1635,netbanking,Payment captured
pay_QVXGEACC2C1639,payment,0,109789,112441,INR,2248,404,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_QVXGEACC2C1639,order_MUG5SMDMKQ1638,upi,Payment captured
pay_FL3VL1CQR21642,payment,0,123330,126310,INR,2526,454,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_FL3VL1CQR21642,order_QJAUX5X4WM1641,wallet,Payment captured
pay_N3LGLEY9H91645,payment,0,2356831,2413795,INR,48275,8689,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_N3LGLEY9H91645,order_JA4HFYLQAM1644,emi,Payment captured
pay_XR6PE0K86M1648,payment,0,150505,154141,INR,3082,554,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_XR6PE0K86M1648,order_FW56LG09CD1647,card,Payment captured
pay_T7TPJ9HE2Z1651,payment,0,55133,56465,INR,1129,203,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_T7TPJ9HE2Z1651,order_PUJQJKDSFT1650,card,Payment captured
pay_8F2XD2S1NA1654,payment,0,511493,523855,INR,10477,1885,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_8F2XD2S1NA1654,order_47YJGRZNCJ1653,card,Payment captured
pay_9PHBSRTE011657,payment,0,1644263,1684005,INR,33680,6062,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_9PHBSRTE011657,order_BLF2E6V0CL1656,netbanking,Payment captured
pay_81ZZDVUSVC1660,payment,0,236138,241844,INR,4836,870,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_81ZZDVUSVC1660,order_Z215C0Q1KF1659,netbanking,Payment captured
pay_UKSP2JXWTK1663,payment,0,1015923,1040477,INR,20809,3745,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_UKSP2JXWTK1663,order_L5NJL0J3HF1662,upi,Payment captured
pay_ZDZRQRSNCR1666,payment,0,1413095,1447250,INR,28945,5210,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_ZDZRQRSNCR1666,order_0SQNXRJU5M1665,wallet,Payment captured
pay_3Z6T1080E31669,payment,0,1043516,1068737,INR,21374,3847,setl_1UPVAPHATY1631,6216293469b618,2026-07-28,2026-07-30,pay_3Z6T1080E31669,order_T7X51TXNZR1668,emi,Payment captured
rfnd_V8FXM1KWZ01671,refund,89008,0,89008,INR,0,0,setl_1UPVAPHATY1631,6216293469b618,2026-07-29,2026-07-30,pay_1N7W8DZ1K30558,order_N9QTNBF4F80557,,Partial refund
pay_BH79YLKHFZ1675,payment,0,90738,92930,INR,1858,334,setl_ZHTM0HUDSN1673,4853705045n936,2026-07-29,2026-07-31,pay_BH79YLKHFZ1675,order_VPD42Q5QGB1674,emi,Payment captured
pay_XKQ454J31W1678,payment,0,776003,794759,INR,15895,2861,setl_ZHTM0HUDSN1673,4853705045n936,2026-07-29,2026-07-31,pay_XKQ454J31W1678,order_T7DH7NLB921677,card,Payment captured
pay_MJEVMW5NH31681,payment,0,1343714,1376191,INR,27523,4954,setl_ZHTM0HUDSN1673,4853705045n936,2026-07-29,2026-07-31,pay_MJEVMW5NH31681,order_EBZW9CCBK61680,upi,Payment captured
pay_RYJZYPRKLK1684,payment,0,60376,61834,INR,1236,222,setl_ZHTM0HUDSN1673,4853705045n936,2026-07-29,2026-07-31,pay_RYJZYPRKLK1684,order_0YYK91MBM71683,netbanking,Payment captured
pay_5C8M07H8LN1687,payment,0,67676,69311,INR,1386,249,setl_ZHTM0HUDSN1673,4853705045n936,2026-07-29,2026-07-31,pay_5C8M07H8LN1687,order_33F8YC61FD1686,emi,Payment captured
disp_MF73SS16NW1689,dispute,358851,0,208851,INR,150000,0,setl_ZHTM0HUDSN1673,4853705045n936,2026-06-13,2026-07-31,pay_UNK0PCR4XJ0745,order_HVR3RFDJZ70744,,Chargeback deduction incl. handling fee
